# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00)
# magUInf               : 1.6000000000000000e+01
# lRef                  : 1.5300000000000000e+00
# Aref                  : 1.0000000000000000e+00
# CofR                  : (0.0000000000000000e+00 7.6500000000000001e-01 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
797                     	1.0462733901853302e-02	5.2209673724108036e-03	5.2417665294424978e-03	2.0140955859803750e-05	6.9628904054677299e-03	-6.9427494496079253e-03	6.9528199275378276e-03	-1.0399578515846457e-05	5.4023266552052996e-03	-2.7927045570607067e-22	5.4023266552052996e-03	-5.4023266552052996e-03
798                     	1.0401167749906581e-02	5.1800738953631208e-03	5.2210938545434599e-03	3.9721859206277694e-05	6.9080420168776387e-03	-6.8683201576713610e-03	6.8881810872745003e-03	-2.0509979590169587e-05	5.3705375963569932e-03	-2.7868928649233388e-22	5.3705375963569932e-03	-5.3705375963569932e-03
799                     	1.0358858886753411e-02	5.1506846680182536e-03	5.2081742187351570e-03	5.5670261137253945e-05	6.8686722235796211e-03	-6.8130019624423671e-03	6.8408370930109937e-03	-2.8744775358451470e-05	5.3486918434870537e-03	-2.7833447261840616e-22	5.3486918434870537e-03	-5.3486918434870537e-03
800                     	1.0337601442009323e-02	5.1350680302666325e-03	5.2025334117426917e-03	6.5330401049602273e-05	6.8478791989664460e-03	-6.7825487979168439e-03	6.8152139984416450e-03	-3.3732690738029872e-05	5.3377157772466462e-03	-2.7831429899587759e-22	5.3377157772466462e-03	-5.3377157772466462e-03
801                     	1.0327100675232024e-02	5.1260080437479996e-03	5.2010926314840240e-03	7.2708493187415558e-05	6.8359208392026419e-03	-6.7632123460152262e-03	6.7995665926089341e-03	-3.7542293868011923e-05	5.3322938127015026e-03	-2.7887023921474637e-22	5.3322938127015026e-03	-5.3322938127015026e-03
802                     	1.0330589758858963e-02	5.1266393438176190e-03	5.2039504150413439e-03	7.4864518336898909e-05	6.8370037569015062e-03	-6.7621392385646076e-03	6.7995714977330569e-03	-3.8655535611862827e-05	5.3340953656853480e-03	-2.7958932345646920e-22	5.3340953656853480e-03	-5.3340953656853480e-03
803                     	1.0339147339135595e-02	5.1315993476558665e-03	5.2075479914797289e-03	7.3545205728170151e-05	6.8438641535226684e-03	-6.7703189477944991e-03	6.8070915506585833e-03	-3.7974321911930949e-05	5.3385139855667459e-03	-2.8017485977445633e-22	5.3385139855667459e-03	-5.3385139855667459e-03
804                     	1.0352888727838752e-02	5.1410933014389149e-03	5.2117954263998364e-03	6.8464715943169550e-05	6.8568175300073820e-03	-6.7883528140642128e-03	6.8225851720357970e-03	-3.5351062480460158e-05	5.3456092124134734e-03	-2.8072762135943489e-22	5.3456092124134734e-03	-5.3456092124134734e-03
805                     	1.0365125947913958e-02	5.1513174657872142e-03	5.2138084821267434e-03	6.0513452531315698e-05	6.8706836929963242e-03	-6.8101702404650081e-03	6.8404269667306662e-03	-3.1245508169764315e-05	5.3519277770274713e-03	-2.8099340746825388e-22	5.3519277770274713e-03	-5.3519277770274713e-03
806                     	1.0377880433986894e-02	5.1635935244686987e-03	5.2142869095181954e-03	4.9089164003626181e-05	6.8872995106598247e-03	-6.8382103466561976e-03	6.8627549286580112e-03	-2.5346692524748136e-05	5.3585134266991167e-03	-2.8108275343644051e-22	5.3585134266991167e-03	-5.3585134266991167e-03
807                     	1.0390167125167056e-02	5.1771583962457231e-03	5.2130087289213338e-03	3.4715828477014662e-05	6.9055935939787809e-03	-6.8708777655017662e-03	6.8882356797402740e-03	-1.7925166337805063e-05	5.3648575352169773e-03	-2.8074183972830637e-22	5.3648575352169773e-03	-5.3648575352169773e-03
808                     	1.0403857946721001e-02	5.1932462358260482e-03	5.2106117108949527e-03	1.6815934718622064e-05	6.9272615956046217e-03	-6.9104456608859999e-03	6.9188536282453108e-03	-8.6827375344519945e-06	5.3719266522284908e-03	-2.8045822781907790e-22	5.3719266522284908e-03	-5.3719266522284908e-03
809                     	1.0417922350900617e-02	5.2105562981016353e-03	5.2073660527989819e-03	-3.0892881728235050e-06	6.9505074747002486e-03	-6.9535967628730723e-03	6.9520521187866604e-03	1.5951226513271515e-06	5.3791886648441095e-03	-2.7993204159230573e-22	5.3791886648441095e-03	-5.3791886648441095e-03
810                     	1.0439498733237858e-02	5.2325651232787516e-03	5.2069336099591071e-03	-2.4820389480415634e-05	6.9800641386697721e-03	-7.0048845281501888e-03	6.9924743334099804e-03	1.2815756659822423e-05	5.3903294112796788e-03	-2.7959595832072549e-22	5.3903294112796788e-03	-5.3903294112796788e-03
811                     	1.0464902321593384e-02	5.2568554594917029e-03	5.2080468621016809e-03	-4.7264021523248651e-05	7.0126286737363956e-03	-7.0598926952596449e-03	7.0362606844980207e-03	2.4404298695010788e-05	5.4034462967704408e-03	-2.7925046001996534e-22	5.4034462967704408e-03	-5.4034462967704408e-03
812                     	1.0495966248388694e-02	5.2845643203243619e-03	5.2114019280643320e-03	-7.0847126682180325e-05	7.0498023595728238e-03	-7.1206494862550047e-03	7.0852259229139142e-03	3.6581196130014682e-05	5.4194858406712825e-03	-2.7918097577412353e-22	5.4194858406712825e-03	-5.4194858406712825e-03
813                     	1.0528499464224491e-02	5.3129033577522652e-03	5.2155961064722246e-03	-9.4227907885103106e-05	7.0877805542797065e-03	-7.1820084621648100e-03	7.1348945082222578e-03	4.8653625640020649e-05	5.4362840370832336e-03	-2.7914263161948415e-22	5.4362840370832336e-03	-5.4362840370832336e-03
814                     	1.0563388607110797e-02	5.3425165628741209e-03	5.2208720442366756e-03	-1.1779500855398145e-04	7.1274863258898521e-03	-7.2452813344438339e-03	7.1863838301668434e-03	6.0822259318722428e-05	5.4542986925604775e-03	-2.7934136066297972e-22	5.4542986925604775e-03	-5.4542986925604775e-03
815                     	1.0600829077602970e-02	5.3725381900771065e-03	5.2282908875258636e-03	-1.3968251449582344e-04	7.1676967935717321e-03	-7.3073793080675560e-03	7.2375380508196436e-03	7.2123651275621270e-05	5.4736307002002304e-03	-2.7957125753779698e-22	5.4736307002002304e-03	-5.4736307002002304e-03
816                     	1.0642568268217809e-02	5.4039119269081960e-03	5.2386563413096129e-03	-1.6002597845938822e-04	7.2097124097382859e-03	-7.3697383881976735e-03	7.2897253989679797e-03	8.2627792799291948e-05	5.4951823084261851e-03	-2.8007751802053122e-22	5.4951823084261851e-03	-5.4951823084261851e-03
817                     	1.0688298291118970e-02	5.4355558623168307e-03	5.2527424288021400e-03	-1.7702819827688403e-04	7.2520429196234202e-03	-7.4290711179003039e-03	7.3405570187618620e-03	9.1406716757345301e-05	5.5187945424731901e-03	-2.8078490821331800e-22	5.5187945424731901e-03	-5.5187945424731901e-03
818                     	1.0740437152619589e-02	5.4685811425642401e-03	5.2718560100553490e-03	-1.9049965363202769e-04	7.2962337056801394e-03	-7.4867333593121666e-03	7.3914835324961530e-03	9.8362566254445681e-05	5.5457159154048852e-03	-2.8187923511232474e-22	5.5457159154048852e-03	-5.5457159154048852e-03
819                     	1.0795920198736141e-02	5.5006484742554504e-03	5.2952717244806914e-03	-1.9887748554138059e-04	7.3391038831189786e-03	-7.5379813686603592e-03	7.4385426258896685e-03	1.0268837488737950e-04	5.5743640241840212e-03	-2.8303838343193077e-22	5.5743640241840212e-03	-5.5743640241840212e-03
820                     	1.0853207378423635e-02	5.5308878360250087e-03	5.3223195423986258e-03	-2.0196803116985187e-04	7.3795275418524712e-03	-7.5814955730223229e-03	7.4805115574373970e-03	1.0428414681319153e-04	5.6039436790553381e-03	-2.8427931271746163e-22	5.6039436790553381e-03	-5.6039436790553381e-03
821                     	1.0905261492782764e-02	5.5553596587285016e-03	5.3499018340542621e-03	-1.9895599477948514e-04	7.4121979245392773e-03	-7.6111539193187625e-03	7.5116759219290199e-03	1.0272891233711984e-04	5.6308212936590774e-03	-2.8543957458867817e-22	5.6308212936590774e-03	-5.6308212936590774e-03
822                     	1.0944846518747739e-02	5.5704157834872928e-03	5.3744307352604449e-03	-1.8978298973865629e-04	7.4322612012302763e-03	-7.6220441909689322e-03	7.5271526960996047e-03	9.7992524113423756e-05	5.6512606207913176e-03	-2.8642714221285767e-22	5.6512606207913176e-03	-5.6512606207913176e-03
823                     	1.0966398186937518e-02	5.5730188526649871e-03	5.3933793342725300e-03	-1.7395472350662059e-04	7.4356204557101107e-03	-7.6095751792167312e-03	7.5225978174634205e-03	8.9819759196228902e-05	5.6623886063272193e-03	-2.8698678735362266e-22	5.6623886063272193e-03	-5.6623886063272193e-03
824                     	1.0964685726608895e-02	5.5612162144670838e-03	5.4034695121418109e-03	-1.5275471807447256e-04	7.4196838940684641e-03	-7.5724386121429361e-03	7.4960612531056996e-03	7.8873351162636162e-05	5.6615043947849854e-03	-2.8695099638422361e-22	5.6615043947849854e-03	-5.6615043947849854e-03
825                     	1.0935393509810510e-02	5.5331840279034877e-03	5.4022094819070211e-03	-1.2682978188265448e-04	7.3819790115609834e-03	-7.5088087934436368e-03	7.4453939025023105e-03	6.5487272998233481e-05	5.6463796553923541e-03	-2.8630458864915664e-22	5.6463796553923541e-03	-5.6463796553923541e-03
826                     	1.0884008589749588e-02	5.4928959977605411e-03	5.3911125919890472e-03	-9.8562411917965350e-05	7.3278666265389975e-03	-7.4264290384569625e-03	7.3771478324979800e-03	5.0891702885746817e-05	5.6198475724850887e-03	-2.8511946388419036e-22	5.6198475724850887e-03	-5.6198475724850887e-03
827                     	1.0814483723988261e-02	5.4429052357667035e-03	5.3715784882215588e-03	-6.9069571989919417e-05	7.2607382146842644e-03	-7.3298077866741831e-03	7.2952730006792237e-03	3.5663373772572836e-05	5.5839491123860965e-03	-2.8390939936696160e-22	5.5839491123860965e-03	-5.5839491123860965e-03
828                     	1.0734536586476887e-02	5.3880410642931200e-03	5.3464955221837664e-03	-4.0230809764121655e-05	7.1870984452615996e-03	-7.2273292550257212e-03	7.2072138501436608e-03	2.0772771054677257e-05	5.5426692178540786e-03	-2.8292715040041216e-22	5.5426692178540786e-03	-5.5426692178540786e-03
829                     	1.0647405927816643e-02	5.3305738612444793e-03	5.3168320665721641e-03	-1.3306927752305519e-05	7.1099450100860738e-03	-7.1232519378383787e-03	7.1165984739622263e-03	6.8708973361577516e-06	5.4976801849510757e-03	-2.8175728906774025e-22	5.4976801849510757e-03	-5.4976801849510757e-03
830                     	1.0570459512938347e-02	5.2798350063170208e-03	5.2906245066213272e-03	1.0448060421258531e-05	7.0418549970668320e-03	-7.0314069366455741e-03	7.0366309668562031e-03	-5.3947501521531597e-06	5.4579496831511747e-03	-2.8071064084713935e-22	5.4579496831511747e-03	-5.4579496831511747e-03
831                     	1.0504817933786478e-02	5.2363004389343673e-03	5.2685174948521101e-03	3.1197528831738369e-05	6.9834250802248473e-03	-6.9522275513931092e-03	6.9678263158089778e-03	-1.6108527958871404e-05	5.4240563187524923e-03	-2.7977859691984549e-22	5.4240563187524923e-03	-5.4240563187524923e-03
832                     	1.0458619771915697e-02	5.2046221348577750e-03	5.2539976370579219e-03	4.7812986307736908e-05	6.9409649075609960e-03	-6.8931519212532587e-03	6.9170584144071269e-03	-2.4687751100073270e-05	5.4002023658911063e-03	-2.7953531138358782e-22	5.4002023658911063e-03	-5.4002023658911063e-03
833                     	1.0428145086074335e-02	5.1829044137898812e-03	5.2452406722844538e-03	6.0363592086516369e-05	6.9119055395094765e-03	-6.8515419474229613e-03	6.8817237434662193e-03	-3.1168129247286197e-05	5.3844670705874027e-03	-2.7931288782802208e-22	5.3844670705874027e-03	-5.3844670705874027e-03
834                     	1.0413518125954719e-02	5.1717090569066973e-03	5.2418090690480226e-03	6.7881657326726629e-05	6.8970399468220103e-03	-6.8291582894952846e-03	6.8630991181586470e-03	-3.5050006070662769e-05	5.3769145879112605e-03	-2.7991703714195861e-22	5.3769145879112605e-03	-5.3769145879112605e-03
835                     	1.0411367529848651e-02	5.1688154430592536e-03	5.2425520867893970e-03	7.1403205637416770e-05	6.8933305850259171e-03	-6.8219273793885008e-03	6.8576289822072090e-03	-3.6868321865071528e-05	5.3758041493989711e-03	-2.8030822436701134e-22	5.3758041493989711e-03	-5.3758041493989711e-03
836                     	1.0415659192332382e-02	5.1715548479824239e-03	5.2441043443499577e-03	7.0253626229320712e-05	6.8972194092774032e-03	-6.8269657830480820e-03	6.8620925961627426e-03	-3.6274748183766859e-05	5.3780201058448232e-03	-2.8077084873432727e-22	5.3780201058448232e-03	-5.3780201058448232e-03
837                     	1.0422791567007752e-02	5.1775382177346955e-03	5.2452533492730576e-03	6.5572247628920097e-05	6.9054301789409417e-03	-6.8398579313120218e-03	6.8726440551264822e-03	-3.3857565769180953e-05	5.3817028352523711e-03	-2.8081228714218820e-22	5.3817028352523711e-03	-5.3817028352523711e-03
838                     	1.0430082417351359e-02	5.1858155049438730e-03	5.2442669124074855e-03	5.6601679379321689e-05	6.9167232488072236e-03	-6.8601215694279027e-03	6.8884224091175627e-03	-2.9225703731806588e-05	5.3854673919657339e-03	-2.8071845999244824e-22	5.3854673919657339e-03	-5.3854673919657339e-03
839                     	1.0436550309570697e-02	5.1949601202387974e-03	5.2415901893318999e-03	4.5154433995219179e-05	6.9291318743982836e-03	-6.8839774404030642e-03	6.9065546574006735e-03	-2.3315034546550980e-05	5.3888070225887883e-03	-2.8031293385424931e-22	5.3888070225887883e-03	-5.3888070225887883e-03
840                     	1.0446490642121093e-02	5.2077907130794873e-03	5.2386999290416052e-03	2.9931076216481336e-05	6.9465011643347688e-03	-6.9165700881182865e-03	6.9315356262265272e-03	-1.5454607981058891e-05	5.3939396125984741e-03	-2.7978581417456236e-22	5.3939396125984741e-03	-5.3939396125984741e-03
841                     	1.0456788955596912e-02	5.2221443156315380e-03	5.2346446399653742e-03	1.2104744449853675e-05	6.9658477172384620e-03	-6.9537429727886081e-03	6.9597953450135346e-03	-6.2501621669179822e-06	5.3992570424323937e-03	-2.7910614982223311e-22	5.3992570424323937e-03	-5.3992570424323937e-03
842                     	1.0470017713534474e-02	5.2394472248008025e-03	5.2305704887336728e-03	-8.5958266979161996e-06	6.9891526540094761e-03	-6.9977484807073930e-03	6.9934505673584346e-03	4.4383680335645620e-06	5.4060875775766215e-03	-2.7849758763557504e-22	5.4060875775766215e-03	-5.4060875775766215e-03
843                     	1.0488128773294502e-02	5.2596202110952398e-03	5.2285085621992635e-03	-3.0127103044838414e-05	7.0162528817703336e-03	-7.0463799848151723e-03	7.0313164332927525e-03	1.5555824447988424e-05	5.4154390398056590e-03	-2.7780899452321463e-22	5.4154390398056590e-03	-5.4154390398056590e-03
844                     	1.0511158668565302e-02	5.2831556696125307e-03	5.2280029989527702e-03	-5.3407332980654062e-05	7.0478688899200488e-03	-7.1012762229007032e-03	7.0745725564103756e-03	2.7576335329880123e-05	5.4273302929193374e-03	-2.7732419027358487e-22	5.4273302929193374e-03	-5.4273302929193374e-03
845                     	1.0539313831269310e-02	5.3093367319301818e-03	5.2299770993391292e-03	-7.6848251812855432e-05	7.0829857498270537e-03	-7.1598340016399090e-03	7.1214098757334809e-03	3.9679816295526668e-05	5.4418679259495128e-03	-2.7694276066267659e-22	5.4418679259495128e-03	-5.4418679259495128e-03
846                     	1.0570500670800334e-02	5.3374773666284413e-03	5.2330233041718924e-03	-1.0114855415096257e-04	7.1207359103776747e-03	-7.2218844645286365e-03	7.1713101874531556e-03	5.2227031228274801e-05	5.4579709345962480e-03	-2.7688812469255894e-22	5.4579709345962480e-03	-5.4579709345962480e-03
847                     	1.0602193439374475e-02	5.3656090598901201e-03	5.2365843794843561e-03	-1.2494162089925269e-04	7.1584295106862797e-03	-7.2833711315855327e-03	7.2209003211359066e-03	6.4512340202882028e-05	5.4743351745789827e-03	-2.7701457336800434e-22	5.4743351745789827e-03	-5.4743351745789827e-03
848                     	1.0638562840519025e-02	5.3957436524578860e-03	5.2428191880611397e-03	-1.4808508261203939e-04	7.1988194966488440e-03	-7.3469045792608845e-03	7.2728620379548638e-03	7.6462232198373336e-05	5.4931141464117858e-03	-2.7738989707478476e-22	5.4931141464117858e-03	-5.4931141464117858e-03
849                     	1.0678453210028784e-02	5.4267211419295530e-03	5.2517320680992297e-03	-1.6945144491164186e-04	7.2402966181334232e-03	-7.4097480630450647e-03	7.3250223405892439e-03	8.7494536915161568e-05	5.5137111345900250e-03	-2.7785156076855876e-22	5.5137111345900250e-03	-5.5137111345900250e-03
850                     	1.0721955031207975e-02	5.4582516176926539e-03	5.2637034135153216e-03	-1.8839161543754337e-04	7.2825142240331492e-03	-7.4709058394706917e-03	7.3767100317519204e-03	9.7274102088666274e-05	5.5361728592511743e-03	-2.7856999440825221e-22	5.5361728592511743e-03	-5.5361728592511743e-03
851                     	1.0770686350887786e-02	5.4904681337822553e-03	5.2802182171055303e-03	-2.0359643830087894e-04	7.3256261066825543e-03	-7.5292225449834346e-03	7.4274243258329944e-03	1.0512495833836245e-04	5.5613347824845462e-03	-2.7961300997679733e-22	5.5613347824845462e-03	-5.5613347824845462e-03
852                     	1.0824046759653155e-02	5.5228750446570697e-03	5.3011717149960853e-03	-2.1468740150715535e-04	7.3689886317660448e-03	-7.5836760332732003e-03	7.4763323325196225e-03	1.1085166483049209e-04	5.5888868889712399e-03	-2.8079058981812382e-22	5.5888868889712399e-03	-5.5888868889712399e-03
853                     	1.0878533787437692e-02	5.5530436420509295e-03	5.3254901453867621e-03	-2.2035243664314920e-04	7.4093242824016465e-03	-7.6296767190447944e-03	7.5195005007232208e-03	1.1377674833208376e-04	5.6170207137750177e-03	-2.8215293946023510e-22	5.6170207137750177e-03	-5.6170207137750177e-03
854                     	1.0930556215894231e-02	5.5789577447664124e-03	5.3515984711278173e-03	-2.2016435991585462e-04	7.4439438548534595e-03	-7.6641082147693136e-03	7.5540260348113866e-03	1.1367963681929759e-04	5.6438819676839572e-03	-2.8339119699024414e-22	5.6438819676839572e-03	-5.6438819676839572e-03
855                     	1.0972598760080275e-02	5.5967970884486257e-03	5.3758016716316500e-03	-2.1400189096833645e-04	7.4677452658776068e-03	-7.6817471568459425e-03	7.5747462113617747e-03	1.1049770840848737e-04	5.6655902094532142e-03	-2.8467033879378433e-22	5.6655902094532142e-03	-5.6655902094532142e-03
856                     	1.0997123702270092e-02	5.6022924154894866e-03	5.3948312867806054e-03	-2.0089590311682712e-04	7.4749713306746643e-03	-7.6758672337914917e-03	7.5754192822330780e-03	1.0373056435444023e-04	5.6782534148976304e-03	-2.8539192338103670e-22	5.6782534148976304e-03	-5.6782534148976304e-03
857                     	1.1001934381054360e-02	5.5946758246701997e-03	5.4072585563841591e-03	-1.8148634207445740e-04	7.4646542005852648e-03	-7.6461405426597219e-03	7.5553973716224933e-03	9.3708634143020502e-05	5.6807373601522482e-03	-2.8599744432322449e-22	5.6807373601522482e-03	-5.6807373601522482e-03
858                     	1.0980739327082892e-02	5.5712676788806110e-03	5.4094716482022817e-03	-1.5667590312521760e-04	7.4331124393575247e-03	-7.5897883424827428e-03	7.5114503909201333e-03	8.0898015339164655e-05	5.6697935087552205e-03	-2.8562024663968549e-22	5.6697935087552205e-03	-5.6697935087552205e-03
859                     	1.0935261900449232e-02	5.5338621156476447e-03	5.4013997848015877e-03	-1.2827048493320724e-04	7.3828568487470068e-03	-7.5111273336802139e-03	7.4469920912136100e-03	6.6231165423028638e-05	5.6463117002319568e-03	-2.8497391003808226e-22	5.6463117002319568e-03	-5.6463117002319568e-03
860                     	1.0867773951304649e-02	5.4843255310329311e-03	5.3834484202717183e-03	-9.7684797129528599e-05	7.3163191829698276e-03	-7.4140039800993564e-03	7.3651615815345925e-03	5.0438555380606285e-05	5.6114649813926000e-03	-2.8348737317090559e-22	5.6114649813926000e-03	-5.6114649813926000e-03
861                     	1.0786339161672076e-02	5.4280123063429652e-03	5.3583268553291114e-03	-6.7480215222277077e-05	7.2407328221445301e-03	-7.3082130373668076e-03	7.2744729297556689e-03	3.4842725506927399e-05	5.5694169527587831e-03	-2.8261064603381485e-22	5.5694169527587831e-03	-5.5694169527587831e-03
862                     	1.0692509626005585e-02	5.3662351043132529e-03	5.3262745216923332e-03	-3.8696007221524767e-05	7.1577792935694756e-03	-7.1964753007910005e-03	7.1771272971802380e-03	1.9980291310460436e-05	5.5209690225780502e-03	-2.8135052115977629e-22	5.5209690225780502e-03	-5.5209690225780502e-03
863                     	1.0604100171579331e-02	5.3084229089641142e-03	5.2956772626152164e-03	-1.2342303110009028e-05	7.0801923182777964e-03	-7.0925346213878051e-03	7.0863634698328012e-03	6.3728231744490009e-06	5.4753196964363888e-03	-2.8025556949128920e-22	5.4753196964363888e-03	-5.4753196964363888e-03
864                     	1.0526190928168177e-02	5.2572889899113540e-03	5.2689019382568232e-03	1.1245449980105706e-05	7.0115434787857258e-03	-7.0002980288056196e-03	7.0059207537956731e-03	-5.8064741727343091e-06	5.4350920478776843e-03	-2.7920183943076074e-22	5.4350920478776843e-03	-5.4350920478776843e-03
865                     	1.0463917879395108e-02	5.2162377532413836e-03	5.2476801261537257e-03	3.0447361111318956e-05	6.9564902165815089e-03	-6.9260428554701907e-03	6.9412665360258502e-03	-1.5721186456171274e-05	5.4029379900144680e-03	-2.7863029916960147e-22	5.4029379900144680e-03	-5.4029379900144680e-03
866                     	1.0420125389259328e-02	5.1861618950073008e-03	5.2339634942520268e-03	4.6288890407867739e-05	6.9161969162863787e-03	-6.8699080258785121e-03	6.8930524710824458e-03	-2.3900799622363056e-05	5.3803261813822655e-03	-2.7825603433047846e-22	5.3803261813822655e-03	-5.3803261813822655e-03
867                     	1.0394236128081047e-02	5.1676403414113309e-03	5.2265957866697160e-03	5.7089766610967362e-05	6.8914985801399728e-03	-6.8344088135290056e-03	6.8629536968344892e-03	-2.9477722629192330e-05	5.3669585236496876e-03	-2.7845590858285901e-22	5.3669585236496876e-03	-5.3669585236496876e-03
868                     	1.0383661599709203e-02	5.1588015179864647e-03	5.2248600817227384e-03	6.3968102858544430e-05	6.8798070344491900e-03	-6.8158389315906452e-03	6.8478229830199171e-03	-3.3029281868137350e-05	5.3614984730524663e-03	-2.7905212733444578e-22	5.3614984730524663e-03	-5.3614984730524663e-03
869                     	1.0384602038374217e-02	5.1581700491116125e-03	5.2264319892626051e-03	6.6101752171530826e-05	6.8791882200478823e-03	-6.8130864678763517e-03	6.8461373439621170e-03	-3.4130970075496352e-05	5.3619840590298246e-03	-2.7970412788364463e-22	5.3619840590298246e-03	-5.3619840590298246e-03
870                     	1.0391246792855307e-02	5.1625090672513928e-03	5.2287377256039144e-03	6.4132814733771403e-05	6.8852244737197315e-03	-6.8210916589859609e-03	6.8531580663528466e-03	-3.3114329176261005e-05	5.3654150106899950e-03	-2.7998241166497032e-22	5.3654150106899950e-03	-5.3654150106899950e-03
871                     	1.0400644788510180e-02	5.1698682129701417e-03	5.2307765755400379e-03	5.8980882741734833e-05	6.8953280932701894e-03	-6.8363472105284545e-03	6.8658376518993224e-03	-3.0454181284948069e-05	5.3702675705379344e-03	-2.8021686396598705e-22	5.3702675705379344e-03	-5.3702675705379344e-03
872                     	1.0409005206333879e-02	5.1784892399484210e-03	5.2305159663854585e-03	5.0380311043460786e-05	6.9070504634507557e-03	-6.8566701524072956e-03	6.8818603079290261e-03	-2.6013363218518958e-05	5.3745843875841626e-03	-2.8015457874898592e-22	5.3745843875841626e-03	-5.3745843875841626e-03
873                     	1.0419300444555324e-02	5.1900486281988038e-03	5.2292518163565204e-03	3.7962580937536636e-05	6.9227153332207837e-03	-6.8847527522832470e-03	6.9037340427520154e-03	-1.9601594078858705e-05	5.3799002295416357e-03	-2.8007376403311883e-22	5.3799002295416357e-03	-5.3799002295416357e-03
874                     	1.0428982796254659e-02	5.2027446185001873e-03	5.2262381777544720e-03	2.2750092189274929e-05	6.9398480764603036e-03	-6.9170979842710281e-03	6.9284730303656658e-03	-1.1746779627141890e-05	5.3848996137524060e-03	-2.7956842450180781e-22	5.3848996137524060e-03	-5.3848996137524060e-03
875                     	1.0440321861862934e-02	5.2179796444274456e-03	5.2223422174354885e-03	4.2245169001936333e-06	6.9603779243505113e-03	-6.9561534074503179e-03	6.9582656659004146e-03	-2.1812865040214875e-06	5.3907544254063518e-03	-2.7925603026305831e-22	5.3907544254063518e-03	-5.3907544254063518e-03
876                     	1.0453591239420397e-02	5.2350032168580630e-03	5.2185880225623336e-03	-1.5895726121814121e-05	6.9832442960761024e-03	-6.9991400221979163e-03	6.9911921591370094e-03	8.2075971478647570e-06	5.3976059340798124e-03	-2.7865212845000089e-22	5.3976059340798124e-03	-5.3976059340798124e-03
877                     	1.0474535160673676e-02	5.2566858532486138e-03	5.2178493074250612e-03	-3.7607541208882554e-05	7.0123774169880155e-03	-7.0499849581968982e-03	7.0311811875924573e-03	1.9418272911775992e-05	5.4084201156419610e-03	-2.7834104067518719e-22	5.4084201156419610e-03	-5.4084201156419610e-03
878                     	1.0499303629101574e-02	5.2805926002303244e-03	5.2187110288712500e-03	-5.9923293784420377e-05	7.0444389031679771e-03	-7.1043621969523983e-03	7.0744005500601882e-03	3.0940785679537263e-05	5.4212090633923181e-03	-2.7793433624722540e-22	5.4212090633923181e-03	-5.4212090633923181e-03
879                     	1.0528995389024768e-02	5.3074317283472736e-03	5.2215636606774939e-03	-8.3150723756179380e-05	7.0804651332951737e-03	-7.1636158570513534e-03	7.1220404951732640e-03	4.2934033834890008e-05	5.4365401028297821e-03	-2.7786835506136955e-22	5.4365401028297821e-03	-5.4365401028297821e-03
880                     	1.0560799203048870e-02	5.3352017276441423e-03	5.2255974754047280e-03	-1.0613576324449716e-04	7.1176908511153669e-03	-7.2238266143598642e-03	7.1707587327376155e-03	5.4802126119707602e-05	5.4529616800056266e-03	-2.7779889147711638e-22	5.4529616800056266e-03	-5.4529616800056266e-03
881                     	1.0594828639530367e-02	5.3642389386733425e-03	5.2305897008570242e-03	-1.2941983155630925e-04	7.1566294415457855e-03	-7.2860492731020949e-03	7.2213393573239398e-03	6.6824618908159635e-05	5.4705324347901927e-03	-2.7811824180170208e-22	5.4705324347901927e-03	-5.4705324347901927e-03
882                     	1.0631576960556322e-02	5.3938305626456840e-03	5.2377463979106373e-03	-1.5114479243330563e-04	7.1962558894624199e-03	-7.3474006818957252e-03	7.2718282856790726e-03	7.8042082367523822e-05	5.4895070580650287e-03	-2.7841425185259446e-22	5.4895070580650287e-03	-5.4895070580650287e-03
883                     	1.0671999973272409e-02	5.4245991886764013e-03	5.2474007845960072e-03	-1.7159085964746975e-04	7.2374626993924884e-03	-7.4090535590399581e-03	7.3232581292162228e-03	8.8599202040196988e-05	5.5103790711667948e-03	-2.7909284725750785e-22	5.5103790711667948e-03	-5.5103790711667948e-03
884                     	1.0715461766922037e-02	5.4549876066800436e-03	5.2604741602419935e-03	-1.8835795762672011e-04	7.2781065809366793e-03	-7.4664645385633995e-03	7.3722855597500390e-03	9.7256723219025403e-05	5.5328201280185662e-03	-2.7981902737502482e-22	5.5328201280185662e-03	-5.5328201280185662e-03
